-15.7031	0.998064	0.639646
-15.7925	0.998269	0.648102
-15.7412	0.998331	0.636026
-16.0294	0.998487	0.631127
-16.4084	0.998751	0.629207
-17.0102	0.998841	0.646535
-17.3419	0.998732	0.65718
-16.8443	0.998706	0.668009
-15.9562	0.998576	0.651126
-15.0843	0.998474	0.635958
-14.3565	0.998647	0.616136
-14.6684	0.998756	0.599813
-15.6221	0.998683	0.591531
-16.8721	0.998631	0.605343
-17.6227	0.998704	0.620975
-17.801	0.998738	0.644473
-17.435	0.998781	0.642297
-17.1784	0.998866	0.623282
-18.0679	0.998899	0.618334
-20.4861	0.998892	0.595704
-24.8996	0.998918	0.556041
-32.8209	0.998519	0.538103
-44.6607	0.997234	0.361283
-51.782	0.997726	0.341251
-52.3444	0.998435	0.560472
-54.7039	0.995759	0.599999
-38.6622	0.839694	0.326821
-31.7518	0.835818	0.308095
-36.4634	0.83559	0.26315
-41.3799	0.94658	0.449484
-30.4519	0.996694	0.4837
-25.6605	0.998038	0.605577
-21.6765	0.998479	0.611994
-19.3584	0.998718	0.595678
-19.6354	0.998425	0.583822
-22.6343	0.99105	0.54635
-29.2892	0.954494	0.555207
-36.0503	0.751838	0.4591
-38.0171	0.447068	0.275932
-38.3638	0.335018	0.225784
-43.0871	0.355134	0.20461
-47.5912	0.797714	0.214694
-52.6932	0.95436	0.357096
-55.834	0.946495	0.387572
-56.8784	0.953383	0.262412
-59.4926	0.876343	0.276007
-59.9505	0.849095	0.364758
-61.8111	0.897325	0.336452
-63.1452	0.81405	0.221202
-58.916	0.741815	0.14799
-56.0496	0.762224	0.0867113
-44.801	0.855421	0.199819
-37.7391	0.812668	0.387475
-34.5787	0.952521	0.355841
-30.4353	0.992698	0.236926
-27.1251	0.994549	0.189963
-26.7143	0.983918	0.316856
-28.9148	0.98112	0.276966
-28.6133	0.995135	0.34996
-29.3439	0.997201	0.527428
-31.1289	0.995795	0.606826
-32.4807	0.990267	0.280888
-26.6972	0.986574	0.129067
-24.953	0.991956	0.285461
-25.3747	0.989759	0.245277
-26.157	0.97977	0.194525
-26.3353	0.989058	0.192285
-25.0284	0.99004	0.181038
-26.7206	0.995984	0.231786
-28.7919	0.997581	0.187442
-35.8114	0.996938	0.204832
-39.1917	0.996769	0.548195
-41.0975	0.997008	0.623668
-47.9134	0.995621	0.57177
-51.2141	0.994592	0.635227
-51.6633	0.986096	0.251614
-37.1422	0.990279	0.0956436
-35.6699	0.989438	0.303873
-30.7028	0.992407	0.236799
-32.0377	0.991127	0.229345
-29.7675	0.993159	0.144429
-29.9604	0.994169	0.368165
